"OLST_attempt_id","RADAR_capture","MOCAP_Start_Time","MOCAP_End_Time","RADAR_Start_Frame","RADAR_End_Frame","Seconds_per_Frame","an","is_attempt_final","t_foot_up","t_stable","t_break","t_end","frame_foot_up","frame_stable","frame_break","frame_end","participant_id","label","movement_code","stance_leg","lifted_leg","stance_knee_vel_mean","stance_knee_vel_std","stance_knee_vel_max","lifted_knee_vel_mean","lifted_knee_vel_std","lifted_knee_vel_max","stance_knee_acc_mean","stance_knee_acc_std","stance_knee_acc_max","lifted_knee_acc_mean","lifted_knee_acc_std","lifted_knee_acc_max","com_disp_mean","com_disp_std","com_disp_max","com_range_x","com_range_y","com_vel_mean","com_vel_std","trunk_sway_x_std","trunk_sway_y_std","trunk_sway_x_range","trunk_sway_y_range","trunk_sway_vel_mean","trunk_sway_vel_std","doppler_centroid_mean","doppler_centroid_std","doppler_centroid_max","doppler_centroid_range","micro_vel_mean","micro_vel_std","micro_vel_max","micro_vel_energy","micro_acc_mean","micro_acc_std","micro_acc_max","amp_total_power_mean","amp_total_power_std","amp_total_power_range","amp_peak_power_mean","amp_peak_power_std","amp_variation_mean","amp_variation_std","amp_variation_max","COP_AP_range_mm","COP_AP_mean_mm","COP_AP_sd_mm","COP_ML_range_mm","COP_ML_mean_mm","COP_ML_sd_mm","COP_speed_mean_mm_s","COP_speed_sd_mm_s","COP_speed_max_mm_s","COP_speed_computed_mean","GRF_Z_mean_N","GRF_Z_sd_N","GRF_Z_cv_pct","GRF_Z_range_N","sway_path_length_mm","sway_path_per_second_mm_s","trial_duration_s"
"43_TRLGL_RR_V4_an4","43_TRLGL_RR_V4","7.64","29.81","194","778","0.03795","4","False","23.92",NULL,NULL,"24.42","623",NULL,NULL,"636","43","UNSTABLE","TRLGL","L","R","0.603238","0.253996","1.08246","3.87798","1.31963","5.3399","0.193193","0.101117","0.489236","0.489129","0.248283","1.27049","6.292","2.78371","12.0298","9.68417","10.5589","0.796261","0.237839","2.61506","4.01154","9.71133","14.7117","0.485261","0.237019","-0.186564","0.0812566","0.310598","0.258641","0.00116603","0.000507854","0.00194124","0.00000161753","0.0176081","0.00935696","0.0386335","91637.5","1503.4","5759.85","95.9641","3.44693","2205.94","1262.82","4315.21","17.6563","-9.86181","5.0613","13.7579","82.1339","4.80147","458.224","252.844","1935.69","458.698","596.426","41.5353","6.96403","135.5","229.336","458.671","0.5"
"43_TRLGL_RR_V4_an5","43_TRLGL_RR_V4","7.64","29.81","194","778","0.03795","5","False","24.87","25.11","28.25","28.47","648","654","737","742","43","STABLE","TRLGL","L","R","0.478401","0.271667","1.56663","0.85832","0.6635","3.37694","0.169003","0.109698","0.853701","0.236539","0.179855","1.1443","12.9688","8.11578","48.9562","24.4093","62.5334","0.408158","0.259729","5.54484","15.5264","25.628","69.1747","0.35151","0.269504","-0.17014","0.0938827","0.362075","0.404217","0.00107038","0.000573881","0.00226297","0.00000147506","0.0177659","0.0110424","0.053231","91522","2524.61","14497.9","95.3045","3.52288","2149.67","1621.06","6668.25","35.0403","0.891558","8.91083","30.2107","84.1491","9.6085","460.181","251.575","1615.52","460.202","601.559","11.1776","1.8581","61.6465","1445.03","460.201","3.14"
"43_TRLGR_RR_V1_an1","43_TRLGR_RR_V1","7.64","29.17","191","750","0.03846","1","False","9.85","10.37","18.35","18.58","248","261","469","475","43","STABLE","TRLGR","R","L","0.553017","0.401594","2.5874","0.483973","0.39713","2.41924","0.187456","0.130564","0.975152","0.157261","0.120682","0.865136","13.054","8.79181","53.9009","32.9403","69.3428","0.268084","0.160416","12.3019","15.192","42.9153","81.9147","0.276216","0.203612","-0.0366712","0.201036","0.465659","0.865196","0.0010892","0.00066701","0.00291037","0.00000163127","0.0173387","0.0129676","0.0642484","95185.6","8821.96","41984.9","94.2793","9.30739","3204.09","3145.58","19243","50.872","-10.3794","11.4977","43.3307","-110.437","11.2383","459.374","249.03","1855","459.371","604.715","7.97951","1.31955","52.7964","3666.02","459.401","7.98"
"43_TRLGR_RR_V1_an2","43_TRLGR_RR_V1","7.64","29.17","191","750","0.03846","2","False","19.63","20.04","24.12","24.36","502","513","619","625","43","STABLE","TRLGR","R","L","0.539265","0.374625","1.75327","0.609977","0.38267","1.90835","0.176267","0.120102","0.794625","0.162252","0.119308","0.695705","14.3106","9.78335","52.7704","16.453","66.7757","0.32897","0.163844","7.43009","18.0806","28.717","73.207","0.322699","0.20661","-0.202221","0.0916935","0.453184","0.469702","0.00126667","0.000566904","0.0028324","0.00000192582","0.0183953","0.0128123","0.0548396","89615.9","2898.67","12712.5","92.6852","4.10407","2438.72","1815.82","8095.13","37.9242","-20.2174","9.66062","36.5487","-117.174","9.43188","471.795","252.986","1669.15","471.848","604.36","9.97787","1.65098","49.7446","1925.11","471.841","4.08"
"43_TRLGR_RR_V1_an3","43_TRLGR_RR_V1","7.64","29.17","191","750","0.03846","3","False","25.99",NULL,NULL,"27.04","668",NULL,NULL,"695","43","UNSTABLE","TRLGR","R","L","1.19061","0.756573","4.15122","6.8437","5.30213","16.931","0.331626","0.223238","0.991323","0.629224","0.390537","2.16002","47.3843","21.8567","85.7155","114.981","84.3564","1.62671","0.619458","27.4103","10.9182","85.8143","48.29","1.17889","0.341145","-0.215744","0.0908208","0.431405","0.35154","0.0013484","0.00056763","0.00269628","0.00000214038","0.0172821","0.00955176","0.0380011","89654.7","3102.62","14063.3","91.2948","3.2274","1963.55","1794.7","6717.46","186.971","35.4019","67.343","90.5195","-83.9498","25.2308","580.308","444.202","4359.5","580.201","602.022","31.8399","5.28882","149.234","609.371","580.353","1.05"
"43_TRLGR_RR_V1_an4","43_TRLGR_RR_V1","7.64","29.17","191","750","0.03846","4","False","27.43",NULL,NULL,"28.02","705",NULL,NULL,"720","43","UNSTABLE","TRLGR","R","L","0.964945","0.34622","1.82995","5.99695","2.37295","8.67696","0.260097","0.167702","0.784256","0.388508","0.171121","0.930635","36.5306","20.2706","73.3071","102.079","98.5569","2.55934","0.227584","23.6105","20.1245","84.0847","71.8043","2.03843","0.532863","-0.179552","0.0641374","0.325438","0.229949","0.0011222","0.000400859","0.00203399","0.00000142003","0.0131048","0.00785164","0.0271505","90206.2","2542.69","11139.9","93.2074","2.74569","2127.13","1978.77","6731.84","55.0869","-39.9545","9.82984","16.869","-42.6222","4.0822","486.517","276.396","1664.3","485.811","597.883","14.5087","2.42669","58.2895","286.64","485.831","0.59"
"43_TRLGR_RR_V2_an1","43_TRLGR_RR_V2","7.63","28.97","193","753","0.03809","1","False","10.55","11.08","12.28","12.74","269","283","315","327","43","STABLE","TRLGR","R","L","0.557921","0.520363","2.49802","3.20787","3.60526","13.9772","0.21675","0.18605","1.23015","0.361459","0.250477","1.58377","15.1053","6.63933","39.4848","39.1855","33.1839","0.664886","0.334125","3.44055","7.71286","14.5157","26.65","0.425644","0.200217","-0.000452059","0.162107","0.42238","0.762865","0.000813765","0.000603575","0.00263987","0.00000102652","0.0155324","0.0126073","0.0502957","104238","5870.53","24723.7","108.124","4.09136","4203.83","5058.9","20524.7","21.3652","-52.091","5.48795","33.4528","-117.403","9.21728","474.319","249.599","1467.46","474.339","597.51","14.2673","2.38779","61.3413","569.259","474.382","1.2"
"43_TRLGR_RR_V2_an2","43_TRLGR_RR_V2","7.63","28.97","193","753","0.03809","2","False","13.37",NULL,NULL,"13.66","343",NULL,NULL,"351","43","UNSTABLE","TRLGR","R","L","1.23007","0.293419","1.90998","4.86847","2.48052","8.95359","0.31003","0.142576","0.608373","0.619868","0.227278","1.04976","14.0565","7.91699","27.7764","31.1746","43.0759","1.8839","0.115414","6.29163","10.4089","20.5087","34.6253","1.416","0.295972","0.068454","0.115278","0.279443","0.379906","0.000604471","0.000580313","0.00174652","0.000000702149","0.0249464","0.0190645","0.0502356","98673.7","2178.56","7438.97","90.1798","1.9217","1994.79","1481.23","4641.78","40.2745","-68.3976","10.2543","18.9204","-143.481","5.7828","536.092","271.734","1440.32","536.275","584.292","12.448","2.13043","35.7065","155.536","536.331","0.29"
"43_TRLGR_RR_V2_an3","43_TRLGR_RR_V2","7.63","28.97","193","753","0.03809","3","False","15.83","16.17","18.97","19.16","408","417","490","495","43","STABLE","TRLGR","R","L","0.96158","0.733774","3.16897","0.980011","0.532258","2.48371","0.275874","0.182597","0.844271","0.198871","0.121149","0.60581","15.9337","9.97084","51.226","19.4729","66.7974","0.493915","0.217721","5.24287","18.0761","18.9243","70.1287","0.43219","0.234797","-0.193967","0.0930663","0.520441","0.573319","0.00122781","0.00054816","0.00325276","0.00000180799","0.0160966","0.0132569","0.0556918","89799.5","2902.67","14595.5","92.1314","4.23297","2377.3","1993.98","11125.6","71.3384","-55.1833","13.8833","47.5483","-134.317","15.4096","501.022","267.697","1736.6","500.926","603.713","12.9086","2.13821","66.8344","1402.61","500.932","2.8"
"43_TRLGR_RR_V2_an4","43_TRLGR_RR_V2","7.63","28.97","193","753","0.03809","4","False","20.43","20.75","24.13","24.38","529","537","626","632","43","STABLE","TRLGR","R","L","0.772314","0.708877","3.42956","1.00368","0.614441","2.80114","0.227642","0.186761","0.968478","0.227298","0.152772","0.983932","16.1335","7.36508","41.034","33.7687","56.5595","0.475342","0.174095","8.33986","13.5502","29.9237","51.4857","0.385795","0.210456","-0.218935","0.135676","0.681261","0.737308","0.00137988","0.000829067","0.00425788","0.00000259143","0.0168911","0.0115607","0.0546456","90995.5","4564.6","26332.9","91.1822","3.05756","2570.26","2086.51","8661.3","58.779","-50.072","13.4191","39.5185","-144.406","12.1948","483.024","260.839","1661.07","483.042","603.924","11.552","1.91282","66.8344","1632.7","483.048","3.38"
"43_TRLGR_RR_V2_an5","43_TRLGR_RR_V2","7.63","28.97","193","753","0.03809","5","True","25.54","25.82",NULL,"28.97","663","670",NULL,"753","43","STABLE","TRLGR","R","L","0.88096","0.686408","3.96661","0.822505","0.535697","2.52391","0.247288","0.155111","0.90854","0.179395","0.119015","0.658842","9.76893","3.50042","17.3306","27.5757","23.9627","0.354003","0.17171","7.3176","6.05979","26.117","21.947","0.253267","0.137561","-0.171613","0.121816","0.365341","0.653831","0.00120545","0.000526277","0.00228338","0.00000173009","0.0162679","0.0119502","0.0595823","91096.3","4759.24","29219.7","92.4875","4.63969","3023.35","2208.78","9650.31","41.8698","-53.3059","10.8172","38.0064","-139.49","10.9724","496.859","260.189","1587.33","496.867","603.78","11.7496","1.94601","67.1396","1565","496.826","3.15"
"43_TRLGR_RR_V3_an1","43_TRLGR_RR_V3","7.62","28.85","189","744","0.03824","1","False","10.2","10.63","19.28","19.66","256","267","493","503","43","STABLE","TRLGR","R","L","0.88477","0.744395","4.56357","0.760613","0.51577","2.71949","0.263737","0.214509","1.94104","0.178804","0.107644","0.639262","20.6985","9.16052","44.6924","34.376","37.9987","0.385217","0.200552","13.2945","11.2522","61.885","45.4143","0.310377","0.192677","-0.059498","0.182039","0.460904","0.872962","0.00100641","0.000647975","0.00288065","0.00000143274","0.0170704","0.0126641","0.0607585","95482.9","7905.91","46296.3","95.209","8.85137","2755.05","3317.48","24171.1","52.7934","-7.458","10.9877","47.9006","-135.08","11.6997","485.029","259.635","1712.17","485.012","604.51","11.0172","1.82249","73.5483","4195.3","485.005","8.65"
"43_TRLGR_RR_V3_an2","43_TRLGR_RR_V3","7.62","28.85","189","744","0.03824","2","False","20.97","21.53","22.49","22.94","538","552","577","589","43","STABLE","TRLGR","R","L","1.69195","0.77931","4.03961","1.7993","1.31869","7.79233","0.526103","0.25238","1.15351","0.300979","0.168386","1.07229","17.5914","10.655","48.6744","52.74","25.3692","0.989791","0.398957","3.64826","3.98048","15.6223","15.827","0.342925","0.170966","-0.229039","0.0638248","0.421018","0.303556","0.00143149","0.000398905","0.00263136","0.0000022083","0.0133507","0.0102884","0.043162","89134.7","2616.4","9113.62","91.5426","3.77761","2680.12","2419.54","7988.23","80.4506","-13.4054","25.5633","37.8545","-112.517","10.1251","560.077","343.33","2441.34","559.899","598.801","38.9367","6.50244","160.525","537.484","559.88","0.96"
"43_TRLGR_RR_V3_an3","43_TRLGR_RR_V3","7.62","28.85","189","744","0.03824","3","False","23.36",NULL,NULL,"23.94","600",NULL,NULL,"615","43","UNSTABLE","TRLGR","R","L","0.936338","0.237501","1.66505","6.02096","2.43886","9.0913","0.229897","0.174678","0.796699","0.459536","0.19844","0.912321","36.5842","20.4197","72.8792","99.6878","99.1841","2.48146","0.146027","25.3794","20.7899","87.563","75.993","2.03302","0.291485","-0.238186","0.0692942","0.374185","0.258766","0.00148866","0.000433089","0.00233866","0.00000240369","0.0139496","0.011323","0.0373501","90240.6","2013.09","6187.02","93.3599","2.91551","2006.74","1746.22","6151.57","87.9679","-8.08603","20.6117","36.5964","-113.172","7.58581","524.451","308.203","1772.44","523.373","600.035","12.2885","2.04796","44.8618","303.563","523.384","0.58"
"43_TRLGR_RR_V3_an4","43_TRLGR_RR_V3","7.62","28.85","189","744","0.03824","4","False","25.3","25.67","27.59","27.86","651","661","711","718","43","STABLE","TRLGR","R","L","0.509391","0.428934","2.42448","0.840502","0.596479","2.3982","0.179926","0.134581","0.739347","0.212138","0.304268","2.89597","21.7079","6.54432","35.6382","14.9513","54.1417","0.565187","0.225818","5.86498","24.3679","23.827","78.7767","0.524077","0.183047","-0.182839","0.147921","0.504358","0.685389","0.00124514","0.000781154","0.00315224","0.00000216057","0.0205495","0.0147642","0.0586789","95104.4","5651.51","21317.3","92.7043","3.00577","3738.27","3378.01","15100.5","58.6078","-28.1223","16.5676","27.9736","-133.742","8.61692","465.537","256.232","1470.41","465.436","604.877","9.58101","1.58396","40.8945","893.579","465.406","1.92"
"43_TRLGR_RR_V4_an1","43_TRLGR_RR_V4","8.39","28.48","209","738","0.03791","1","False","10.56","10.95","11.15","11.38","266","276","281","287","43","STABLE","TRLGR","R","L","0.819162","0.379139","1.55689","1.66109","0.489264","2.47721","0.247623","0.162919","0.598794","0.303287","0.144241","0.677044","2.98022","1.76881","6.79028","1.37644","2.92072","0.554577","0.237323","1.3067","3.71649","4.00633","11.3447","0.60469","0.140878","-0.263205","0.0305151","0.311302","0.0878388","0.00164503","0.00019072","0.00194564","0.00000274251","0.0074757","0.00403304","0.0119054","101752","4532.9","13436.2","109.075","3.38272","6832.18","2458.92","11027.5","3.59551","-19.7084","0.77953","2.87791","-161.33","0.625352","467.867","246.321","1462.79","466.598","586.142","3.48952","0.595337","14.0381","93.3351","466.675","0.2"
"43_TRLGR_RR_V4_an2","43_TRLGR_RR_V4","8.39","28.48","209","738","0.03791","2","False","11.81","12.11","24.57","24.88","299","307","635","643","43","STABLE","TRLGR","R","L","0.789852","0.684161","4.13684","0.475548","0.504655","4.03791","0.242864","0.185794","1.86086","0.135565","0.0948896","0.833938","13.8135","9.22659","50.4644","25.4834","66.3442","0.279902","0.165617","7.43916","12.1681","33.9353","74.9153","0.242051","0.149948","-0.0943722","0.17354","0.430031","0.855359","0.00108011","0.000598062","0.0026877","0.00000152431","0.0152469","0.0120304","0.0656661","94939.8","5529.96","31002.4","95.5219","5.95332","2521.4","2362.63","15657.5","52.0173","-15.0566","8.72928","49.2083","-143.002","11.5437","480.684","254.433","1798.61","480.742","604.01","12.2771","2.0326","112.001","5989.5","480.698","12.46"
"43_TRLGR_RR_V4_an3","43_TRLGR_RR_V4","8.39","28.48","209","738","0.03791","3","True","26.09","26.47",NULL,"28.48","675","685",NULL,"738","43","STABLE","TRLGR","R","L","0.763169","0.670473","3.44554","0.870684","0.817292","3.28142","0.279826","0.199643","1.33549","0.185225","0.126018","0.658748","7.95858","1.66988","12.8656","12.6682","17.6352","0.346642","0.160654","4.87268","8.13585","14.9293","25.6663","0.315435","0.193217","-0.183095","0.0907093","0.372353","0.440948","0.00117061","0.000510493","0.00232721","0.00000163094","0.0166992","0.0137511","0.0614402","90762.7","2559.91","12783.9","93.6213","3.91864","2447.69","1798.26","6531.98","63.3702","-13.9561","13.2358","33.9303","-142.024","8.6495","480.439","263.76","1786.61","480.511","605.177","10.0165","1.65514","53.4067","965.746","480.471","2.01"
"45_MNTRL_RR_V1_an1","45_MNTRL_RR_V1","7.65","29.74","196","786","0.03742","1","False","10.45","10.86","13.73","13.91","270","281","358","363","45","STABLE","MNTRL","L","R","0.576611","0.354355","1.6801","1.5058","0.906424","5.03602","0.259584","0.178828","0.907468","0.303138","0.173583","1.00084","20.9545","12.7763","77.8367","22.6629","100.984","0.557544","0.383326","10.1088","28.2278","31.2593","116.639","0.587161","0.382853","0.0253489","0.211797","0.474659","0.80473","0.00107985","0.000781851","0.00296662","0.00000177736","0.0167914","0.0120066","0.0469841","96144.3","4884.59","20458.6","92.7917","5.36397","2649.75","2060.94","9638.93","36.0663","-69.4829","9.15417","42.7056","61.9251","14.4061","410.887","221.728","1418.32","410.856","678.596","16.3683","2.41209","84.2304","1179.11","410.84","2.87"
"45_MNTRL_RR_V1_an2","45_MNTRL_RR_V1","7.65","29.74","196","786","0.03742","2","False","18.31","18.87","22.26","22.54","480","495","586","593","45","STABLE","MNTRL","L","R","0.488479","0.29484","1.54957","1.09176","1.32619","6.65208","0.206335","0.117568","0.781239","0.244793","0.185888","1.14319","9.69063","4.59739","31.2459","20.7952","40.5663","0.30506","0.223586","6.2334","8.62885","24.999","32.756","0.238177","0.104993","-0.123597","0.179581","0.562482","0.977945","0.00118819","0.000666839","0.00351551","0.00000185647","0.0188253","0.013076","0.057941","91309.9","5442.52","31527.2","91.98","3.91925","2503.4","2480.13","13190.8","54.8927","-79.7518","12.507","31.9468","58.9168","8.1651","426.203","237.967","1476.48","426.281","678.242","12.159","1.79272","68.6655","1445.04","426.265","3.39"
"45_MNTRL_RR_V1_an3","45_MNTRL_RR_V1","7.65","29.74","196","786","0.03742","3","True","26.17","26.41",NULL,"29.74","690","697",NULL,"786","45","STABLE","MNTRL","L","R","0.372879","0.247359","1.18172","0.932996","0.997152","4.83455","0.163655","0.0905855","0.56284","0.206756","0.173106","1.0084","15.5719","8.29236","49.2088","27.7692","63.3571","0.3317","0.226868","9.50409","15.5498","33.678","63.414","0.321702","0.189019","-0.145388","0.178775","0.44372","0.851155","0.00128885","0.000642668","0.00277325","0.00000207415","0.017294","0.0132562","0.0624519","90735.3","5294.05","23441.7","90.8779","3.30048","2576.32","1634.11","6797.74","44.1676","-77.5472","9.70054","37.0026","56.175","12.4508","412.211","225.052","1641.79","412.209","679.202","11.5544","1.70118","80.5674","1372.63","412.201","3.33"
"45_MNTRL_RR_V2_an1","45_MNTRL_RR_V2","7.62","29.44","195","773","0.03771","1","False","10.4","10.81","14.44","14.65","268","279","375","381","45","STABLE","MNTRL","L","R","0.580594","0.367615","1.94618","1.48277","1.64971","8.511","0.20554","0.126633","0.807597","0.270705","0.186409","1.0365","10.3443","7.14252","37.6977","23.7875","45.4759","0.351617","0.297935","8.3225","6.83019","24.1677","35.2443","0.283666","0.178349","0.00103675","0.180283","0.517199","0.834573","0.00096023","0.000589577","0.00323249","0.00000126964","0.0158821","0.0121581","0.0565981","96758","5510.41","25206.3","95.6179","5.49503","2486.03","2086.44","10444.8","40.6592","-89.9267","9.21293","33.4046","96.5376","9.30981","446.114","240.768","1484.39","446.179","678.154","11.7987","1.73983","59.8154","1619.64","446.182","3.63"
"45_MNTRL_RR_V2_an2","45_MNTRL_RR_V2","7.62","29.44","195","773","0.03771","2","False","18.36","18.58","22.77","22.98","479","485","596","602","45","STABLE","MNTRL","L","R","0.423985","0.303366","1.49039","1.19734","1.62563","8.36841","0.184897","0.123222","0.752352","0.237996","0.197025","1.14763","9.55575","7.6867","49.4868","8.54856","63.2419","0.321315","0.355977","3.41198","11.2566","17.054","61.7643","0.305137","0.263298","-0.15698","0.154832","0.563786","0.952556","0.00124639","0.000587833","0.00352366","0.00000189904","0.0171012","0.0142214","0.0644032","88980","5828.93","28203.2","90.075","3.78838","2862.95","2341.9","10039.8","26.7746","-91.8889","5.15796","39.0326","85.3001","9.72107","434.483","233.583","1536.42","434.506","677.434","11.9627","1.76588","83.3139","1820.53","434.495","4.19"
"45_MNTRL_RR_V2_an3","45_MNTRL_RR_V2","7.62","29.44","195","773","0.03771","3","True","26.21","26.53",NULL,"29.44","687","696",NULL,"773","45","STABLE","MNTRL","L","R","0.679933","0.705368","4.83423","2.31431","1.33856","7.27918","0.282703","0.348537","3.97372","0.348901","0.203595","1.35495","23.6766","14.41","78.5668","28.9181","109.292","0.706855","0.372556","10.6601","31.7604","32.204","125.638","0.683084","0.349454","-0.17888","0.0936433","0.392127","0.47328","0.00113881","0.00054366","0.00245079","0.00000159246","0.0170509","0.0124873","0.0578823","87337.4","2668.28","13545.3","90.8559","4.28099","2389.69","1615.58","6856.93","70.0982","-91.8185","15.3139","54.7206","96","20.3359","442.671","245.228","1642.62","442.731","678.316","18.4743","2.72355","178.226","1288.27","442.704","2.91"
